populacao,num_juizes,casos_recebidos,tipo_caso,taxa_crescimento_populacao,taxa_criminalidade,tempo_casos,nivel_automacao,congestionamento,advogados,urbanizacao,nivel_educacao,habitantes_por_juiz,idh,casos_pendentes,idade_juizes_18-29,idade_juizes_30-39,idade_juizes_40-49,idade_juizes_50-59,idade_juizes_60-69,idade_juizes_70-79,idade_juizes_80-89
285733.0,5.0,366,2,0.6016814931947796,0.7086404674518103,1.0,6.0,2,34.0,1,0.6487679541597369,57146.6,0.4698418325321224,953,0,0,0,0,0,1,0
193639.0,6.0,431,0,0.499900808911908,0.4599699831532176,23.0,3.0,1,85.0,1,0.5011420683689825,32273.166666666668,0.5438085203441926,1626,0,0,1,0,0,0,0
276331.0,20.0,764,1,0.3543091461546626,0.2170285796013714,4.0,3.0,1,65.0,3,0.0,13816.55,0.0670249302814521,1996,0,0,0,1,0,0,0
47174.0,2.0,167,0,0.2602418024465424,0.0201161255214505,21.0,7.0,3,45.0,1,0.4104677443887998,23587.0,0.7350112089421015,668,0,0,0,1,0,0,0
72598.0,13.0,618,0,0.1028744670463288,0.2943898266662059,22.0,5.0,0,87.0,3,0.0756708609627268,5584.461538461538,0.3935167359979695,1723,0,0,1,0,0,0,0
220271.0,6.0,362,0,0.7226879893622357,0.8577181218455054,11.0,5.0,1,34.0,3,0.3252280624152054,36711.833333333336,0.3128484455563228,700,0,0,1,0,0,0,0
95364.0,1.0,143,2,0.448810020909604,0.241173262502502,18.0,8.0,2,8.0,3,0.695305047226861,95364.0,0.5893324950337909,-181,0,0,1,0,0,0,0
440774.0,6.0,565,0,0.417112114830604,0.7906803662042974,1.0,3.0,1,94.0,0,0.0,73462.33333333333,0.8260113648071095,1614,0,0,0,1,0,0,0
205309.0,16.0,502,1,0.8044498069651856,0.8586704044012908,16.0,0.0,3,36.0,3,0.3780668714328609,12831.8125,0.7068508968952811,1524,0,0,0,1,0,0,0
226569.0,4.0,524,0,0.9897522385986456,0.8842987572419237,12.0,10.0,3,82.0,1,0.5671334532955932,56642.25,0.382160319822189,1151,0,0,1,0,0,0,0
161250.0,11.0,561,0,0.7673237987843348,1.0,16.0,8.0,3,66.0,0,0.955930234204496,14659.09090909091,0.8857648379566685,2110,0,0,1,0,0,0,0
47118.0,3.0,402,1,0.0,0.1398769220037649,17.0,6.0,3,36.0,0,0.8152068620132533,15706.0,0.4474774375306666,1445,0,0,1,0,0,0,0
52616.0,19.0,531,1,0.4973881454353059,0.7646579967615834,3.0,5.0,2,95.0,3,0.3850411676212162,2769.2631578947367,0.0825158081087875,1733,0,0,1,0,0,0,0
234400.04539775095,8.0,716,1,0.9870067675665676,0.3569299122724403,18.0,6.0,3,31.0,3,0.9998753899973924,20233.75,0.7428902881417377,2913,0,0,1,0,0,0,0
299745.0,5.0,518,0,1.0,0.8576620303923673,15.0,8.0,3,24.0,2,0.6591896147324051,59949.0,0.8259689345305903,1612,0,0,0,1,0,0,0
32795.0,6.0,468,1,0.0,0.5565962421658315,16.0,3.0,3,96.0,1,0.5988093496871459,5465.833333333333,0.3161729268912731,1170,0,0,1,0,0,0,0
395036.0,20.0,527,2,0.263190186961166,0.2805465651692903,1.0,2.0,0,30.0,1,0.253804163231085,19751.8,0.5118530556636031,932,0,0,1,0,0,0,0
364977.0,11.0,682,0,0.8465550835023713,0.7511099363343124,1.0,6.0,0,72.0,0,0.8042998415867665,33179.72727272727,0.8585954217120813,2139,0,0,1,0,0,0,0
295228.0,4.0,335,0,0.5423840545146343,0.3095578036866798,4.0,10.0,3,97.0,3,0.8074330564800882,73807.0,0.7931391661826451,896,0,0,0,1,0,0,0
388009.0,15.0,37,2,1.0,1.0,13.0,10.0,3,64.0,1,0.8329012518931359,25867.266666666663,1.0,499,0,0,0,1,0,0,0
499862.0,6.0,569,2,0.4439818370087838,0.4760109298980789,4.0,8.0,2,39.0,0,0.3729822188778344,83310.33333333333,0.5225959079819054,1727,0,0,0,1,0,0,0
292875.0,17.0,248,2,0.0,0.4377892365034705,23.0,0.0,1,1.0,3,0.6637626001314678,17227.941176470587,0.4717582220694989,522,0,0,1,0,0,0,0
162201.0,6.0,468,2,0.1297132483068747,0.2390132539466521,8.0,4.0,3,97.0,1,0.1817618331715774,27033.5,0.6068448406297192,1452,0,0,1,0,0,0,0
189094.0,19.0,407,1,0.0,0.387923622456884,13.0,9.0,3,42.0,1,1.0,9952.315789473683,0.3634265284891566,833,0,0,0,1,0,0,0
31605.0,2.0,298,1,0.4821473100869578,0.5243442774564673,8.0,4.0,1,13.0,0,0.7384821559602155,15802.5,0.726903108372475,1452,0,0,0,1,0,0,0
107506.0,15.0,107,2,0.0768933171171966,0.7237575856213898,14.0,0.0,3,86.0,3,0.5544771929527914,7167.066666666667,0.501491307031773,256,0,0,1,0,0,0,0
270313.0,11.0,214,1,1.0,0.5056516917560514,1.0,0.0,1,5.0,0,0.0388259861747756,24573.90909090909,0.5760092352532192,853,0,0,0,1,0,0,0
74130.0,8.0,533,2,0.8434107012237417,0.6390450892827922,9.0,2.0,0,12.0,1,0.396861723583982,9266.25,0.5077013160197051,1415,0,1,0,0,0,0,0
452481.0,19.0,443,2,0.3066168387152379,0.3515150523649483,1.0,8.0,0,29.0,1,0.6308491274154235,23814.78947368421,0.4643760353964191,1465,0,0,0,1,0,0,0
193402.0,13.0,331,2,0.098558256029261,0.1030691234663656,7.0,6.0,1,3.0,0,0.1294161441399891,14877.076923076924,0.3925404666531214,973,0,1,0,0,0,0,0
360613.0,12.0,283,2,0.2905838727110238,0.4195788171142065,20.0,5.0,1,61.0,0,0.0732049540806026,30051.08333333333,0.0749682534696638,1430,0,0,1,0,0,0,0
176259.0,5.0,858,0,0.8183560898776746,0.8799054403558549,13.0,8.0,0,51.0,1,0.3862214482755516,35251.8,0.8625935281024539,2136,0,0,0,1,0,0,0
449007.0,6.0,258,1,0.5500514763625045,0.4294754014040426,15.0,3.0,3,36.0,0,0.2548600418442952,74834.5,0.3814500323158347,655,0,0,0,1,0,0,0
382580.0,4.0,202,2,0.3182914667092888,0.4566199110241193,9.0,3.0,3,75.0,1,0.5011420683689825,95645.0,0.5438085203441926,458,0,0,1,0,0,0,0
231682.0,19.0,462,0,0.5190070102520257,0.65038582498726,16.0,2.0,1,90.0,0,0.4689964721990923,12193.78947368421,0.6722874726030168,1023,0,1,0,0,0,0,0
404485.0,20.0,688,0,0.5711200200574735,0.6955220910472452,17.0,4.0,1,2.0,0,1.0,20224.25,0.6741566297932149,2029,0,1,0,0,0,0,0
69867.0,1.0,424,1,0.4115043525547709,0.4021569005935153,9.0,4.0,1,29.0,1,0.6769394556814796,69867.0,0.7263933502976239,1533,0,0,0,1,0,0,0
424109.0,20.0,305,0,0.8723902196675911,0.2537227697605989,6.0,9.0,1,41.0,3,0.7954450318234483,21205.45,0.6809931383247125,703,0,1,0,0,0,0,0
129694.0,17.0,337,0,1.0,0.7106017405443006,20.0,6.0,3,29.0,0,0.4797152562994913,7629.058823529412,0.9251685552125372,1012,0,0,0,1,0,0,0
49773.0,12.0,510,1,0.5544829464704858,0.9911365515694056,12.0,6.0,0,64.0,3,0.5528427091051076,4147.75,0.2820730463086051,1670,0,0,1,0,0,0,0
296383.0,15.0,720,2,0.533683365454763,0.378956819004193,16.0,5.0,3,58.0,3,0.5412464250868598,19758.866666666665,0.4879629512143512,2331,0,0,0,1,0,0,0
50863.0,1.0,661,2,0.7264745922093301,0.4528124626970344,21.0,3.0,3,19.0,3,0.2386282265734486,50863.0,0.3175207462940537,1833,0,1,0,0,0,0,0
98968.0,6.0,326,0,0.8542915086549137,0.7285719927464618,7.0,1.0,3,11.0,0,0.6242147682059118,16494.666666666668,0.5863942648616505,848,0,0,0,1,0,0,0
31515.0,4.0,639,1,0.9204825858582936,0.7571248920882085,3.0,1.0,0,61.0,1,0.9795994484386652,7878.75,0.7872739018888075,1607,0,0,1,0,0,0,0
127206.0,13.0,203,0,0.2754865168722043,0.4047942878535514,18.0,6.0,0,66.0,0,0.0,9785.076923076924,0.3908823198612471,674,0,0,1,0,0,0,0
275282.0,11.0,342,1,0.1901897302465265,0.4695917425209084,1.0,1.0,3,94.0,1,0.4780508593349875,25025.636363636364,0.6489875106860021,1032,0,1,0,0,0,0,0
44605.0,3.0,495,2,0.0937517519552487,0.4352318190775148,13.0,5.0,0,22.0,0,0.6865481148797512,14868.333333333334,0.5396787817560055,1285,0,0,0,1,0,0,0
35586.0,6.0,743,1,0.2518214152932742,0.2093186502780474,18.0,6.0,0,27.0,3,0.5574228657678837,5931.0,0.4893131734282422,2186,0,0,0,1,0,0,0
412563.0,18.0,264,2,0.0398452235694498,0.4590639291133996,8.0,8.0,0,7.0,0,0.6842966051049675,22920.166666666668,1.0,908,0,0,1,0,0,0,0
414518.0,10.0,567,2,0.1637780115878606,0.3378713001086084,11.0,3.0,3,65.0,0,0.52398509005114,41451.8,0.3741076813023816,1838,0,0,0,1,0,0,0
275277.0,5.0,255,2,0.3933202117317501,0.3689747646127168,10.0,7.0,3,58.0,0,1.0,55055.4,0.5895751665923694,446,0,0,0,1,0,0,0
61186.0,10.0,257,1,0.5813253066981631,0.7996717769221097,4.0,9.0,3,25.0,1,0.1348588556592022,6118.6,0.4081686890056529,984,0,1,0,0,0,0,0
56928.0,12.0,182,2,0.4305714137915312,0.5097788588217893,4.0,1.0,3,48.0,1,1.0,4744.0,0.801426238419005,486,0,0,1,0,0,0,0
50711.0,2.0,268,0,0.5819153250185743,0.518964560578713,4.0,5.0,0,4.0,2,0.1079436716665849,25355.5,0.2165617554247848,616,0,1,0,0,0,0,0
84962.0,13.0,945,2,0.0847060188276424,0.2897658144642735,12.0,3.0,0,94.0,1,0.294156264395678,6535.538461538462,0.4439617313569008,3154,0,0,0,1,0,0,0
50039.0,8.0,606,2,0.3169768577837899,0.5642413124036159,8.0,7.0,0,8.0,0,0.4183551494224086,6254.875,0.4762286041286535,1814,0,0,1,0,0,0,0
66561.0,2.0,499,1,0.8504858560808,0.7618264740314226,13.0,8.0,3,49.0,0,0.518111635565562,33280.5,0.633552695180426,1393,0,0,0,1,0,0,0
236555.0,20.0,563,2,0.830985769328866,0.8508592094790348,8.0,1.0,1,85.0,2,0.2506894812200546,11827.75,0.5137006837099178,1615,0,1,0,0,0,0,0
31577.0,1.0,865,0,0.3395584673175547,0.1045101151356724,21.0,6.0,1,4.0,3,0.7439124695011571,31577.0,0.4553641773819888,2759,0,1,0,0,0,0,0
137792.0,5.0,470,1,0.2614083341304145,0.6567802113271257,3.0,6.0,1,60.0,3,0.66202503388957,27558.4,0.7701538342734597,1469,0,0,0,1,0,0,0
277980.0,17.0,667,0,0.2949977940098395,0.5584366695570762,18.0,4.0,0,8.0,3,0.5775269066493263,16351.764705882351,0.4610781120715048,2208,0,0,1,0,0,0,0
268540.0,9.0,709,1,0.1395512561742221,0.6492477574265949,15.0,10.0,3,90.0,1,0.8762187494229292,29837.777777777777,0.9471184982844928,1583,0,0,0,1,0,0,0
457014.0,11.0,858,2,0.2201163956106296,0.6840276871602842,14.0,2.0,0,93.0,0,0.3302681245206044,41546.72727272727,0.4596272141863258,2919,0,0,1,0,0,0,0
242489.0,6.0,423,2,0.5151561105669016,0.7606020073718793,5.0,3.0,0,19.0,3,0.2466405352631165,40414.833333333336,0.3707330726820106,1440,0,0,0,1,0,0,0
40785.0,3.0,340,1,1.0,0.8529438908118755,15.0,2.0,1,1.0,3,1.0,13595.0,0.905752883511721,1443,0,0,0,1,0,0,0
102227.0,17.0,571,2,1.0,1.0,8.0,1.0,3,34.0,3,0.4038987647464324,6013.35294117647,0.5385329283642387,2128,0,0,0,1,0,0,0
410824.0,5.0,341,1,0.6277991437524713,0.2982078471474323,23.0,5.0,1,93.0,1,0.6083296745142289,82164.8,0.7395311620717162,617,0,0,1,0,0,0,0
354101.0,12.0,410,0,0.383519824617512,0.2936072621735184,3.0,6.0,2,91.0,0,0.8286143285343619,29508.416666666668,0.349038045744076,1538,0,0,0,1,0,0,0
95431.0,18.0,479,1,0.7698247668477735,0.7362576038979365,12.0,9.0,0,45.0,3,0.3537520590792469,5301.722222222223,0.702952073801542,1521,0,0,1,0,0,0,0
440513.0,14.0,633,1,0.3359862136294828,0.2880675462337512,5.0,6.0,1,63.0,0,0.3714722471689802,31465.214285714286,0.468890227800112,2213,0,0,0,1,0,0,0
93772.0,2.0,691,1,0.7233058768007417,0.5842978570174057,3.0,10.0,1,36.0,1,0.6417254310707222,46886.0,0.8948322048903304,2155,0,0,0,1,0,0,0
180653.0,12.0,330,2,0.3794320802036028,0.7716705856933743,23.0,9.0,0,66.0,1,0.2170576518784684,15054.416666666666,0.133913915343014,724,0,0,0,1,0,0,0
234400.04539775095,3.0,308,0,0.3249791410973479,0.9084843530595256,8.0,5.0,0,42.0,1,0.5068583444714736,28397.33333333333,0.7564531243241652,812,0,0,1,0,0,0,0
94173.0,1.0,122,2,0.3317435719152568,0.6563651112452042,13.0,9.0,0,8.0,1,0.948773291536972,94173.0,0.980691162167377,1041,0,0,0,0,0,1,0
438727.0,8.0,524,1,0.0,0.3340418801561701,8.0,0.0,3,67.0,1,0.9862501174560876,54840.875,0.4774333339992405,1520,0,0,1,0,0,0,0
368250.0,8.0,733,1,0.4887502809889844,0.7323521031229772,5.0,1.0,3,99.0,1,0.445167788454895,46031.25,0.3244312440922099,2489,0,0,0,1,0,0,0
340809.0,11.0,516,0,0.7201528576222215,0.7665088097668515,7.0,8.0,0,27.0,0,0.627296596367825,30982.636363636364,0.6649935186579622,1605,0,0,1,0,0,0,0
205486.0,9.0,637,0,0.3349638608524391,0.2197270134716173,5.0,7.0,0,34.0,3,0.3625720807336403,22831.777777777777,0.3013604797858299,2199,0,0,1,0,0,0,0
102573.0,14.0,412,0,0.0,0.128358799218809,5.0,5.0,3,31.0,0,0.3740790648972615,7326.642857142857,0.7689940780402036,870,0,1,0,0,0,0,0
43386.0,3.0,754,1,0.5779397932955427,0.3288103417289078,8.0,1.0,1,17.0,3,0.2848007697659608,14462.0,0.8883951673938322,2654,0,0,1,0,0,0,0
416213.0,5.0,459,2,0.6323530602834058,0.8558139489043759,12.0,4.0,0,83.0,1,0.0552600405835143,83242.6,0.2897063341783581,1124,0,0,1,0,0,0,0
446690.0,14.0,805,1,0.7438135625992077,0.7805812310993552,22.0,6.0,3,9.0,3,0.0533607273628173,31906.42857142857,0.5146573263098936,2318,0,0,0,1,0,0,0
145375.0,4.0,608,1,0.4572662942319824,0.3360356270386638,22.0,6.0,0,94.0,0,0.0025965289117865,36343.75,0.407730645411634,2080,0,0,0,1,0,0,0
182117.0,10.0,797,1,0.0,0.0,19.0,2.0,3,45.0,1,0.8324430184223914,18211.7,0.9741079176038928,2108,0,0,1,0,0,0,0
383463.0,18.0,311,0,0.6618486306916965,0.9823917758024788,13.0,3.0,3,6.0,0,0.0,21303.5,0.128358799218809,457,0,0,1,0,0,0,0
146582.0,8.0,201,0,0.8994890078850866,0.8884635657419461,3.0,8.0,3,14.0,3,0.1385424265640242,18322.75,0.1091116583631485,1135,0,0,0,1,0,0,0
428138.0,8.0,670,2,0.4335506330410716,0.8098713906363055,4.0,7.0,0,31.0,3,0.9888764412205732,53517.25,1.0,2224,0,0,0,1,0,0,0
183778.0,8.0,276,2,0.2474109448222074,0.6724570641992411,22.0,6.0,1,11.0,1,0.6923976997708339,22972.25,0.8145883404302375,779,0,0,0,1,0,0,0
334915.0,14.0,553,2,0.8411264325453518,1.0,1.0,8.0,3,69.0,1,0.9422253782329456,23922.5,0.8797871389162242,2036,0,0,0,1,0,0,0
82335.0,19.0,88,2,0.938068503867466,0.7192333525853445,11.0,3.0,1,95.0,1,0.9007143117351892,4333.421052631579,0.5577596357902672,784,0,0,0,1,0,0,0
259087.0,6.0,234,2,0.373726482882254,0.4331351692693882,16.0,4.0,0,2.0,0,0.2766224222177101,43181.16666666666,0.1181201556769687,633,0,1,0,0,0,0,0
82949.0,1.0,282,1,0.2105470614126689,0.4238811597654175,4.0,8.0,1,39.0,1,0.3105681804036955,82949.0,0.8067515506584781,769,0,0,1,0,0,0,0
493930.0,15.0,588,1,0.328728048425285,0.456851657161986,7.0,6.0,0,17.0,0,0.6939881120772402,32928.666666666664,0.7857131178380229,1798,0,0,1,0,0,0,0
45240.0,1.0,410,1,0.8478430681722243,0.1919171505431184,12.0,3.0,3,38.0,1,0.2594014144454096,45240.0,0.7227967813384746,1225,0,0,1,0,0,0,0
394416.0,17.0,562,0,0.5082015285666792,0.3639181975449863,6.0,5.0,3,36.0,3,0.1989599042074233,23200.941176470587,0.3635322707965724,894,0,0,1,0,0,0,0
32716.0,1.0,67,2,0.7301800864349822,0.72121791594594,20.0,10.0,1,3.0,1,1.0,32716.0,1.0,-79,0,0,0,1,0,0,0
74066.0,2.0,135,2,0.3718039655049401,0.5372482506147399,8.0,0.0,3,43.0,0,0.8262242333870483,37033.0,0.6633112173451357,498,0,0,0,1,0,0,0
222898.0,14.0,307,2,0.0,0.2397148589338672,14.0,8.0,3,93.0,3,0.5589921024423099,15921.285714285714,0.5257679790494161,1003,0,0,1,0,0,0,0
181285.0,8.0,447,2,0.916355770284248,0.3515204641815871,15.0,7.0,1,33.0,3,0.4807090900831032,22660.625,0.5589621741006349,1256,0,0,0,1,0,0,0
101916.0,8.0,628,1,0.4833450273097515,0.5662811544557945,21.0,0.0,0,78.0,1,0.6889135347119063,12739.5,0.6369444003052966,1280,0,1,0,0,0,0,0
227223.0,19.0,144,2,0.6391521940084915,0.6623215146407782,22.0,10.0,3,29.0,0,0.745926951056201,11959.105263157897,0.1409590919851067,475,0,0,1,0,0,0,0
278090.0,19.0,543,2,1.0,0.8705384546359872,15.0,3.0,0,59.0,0,0.8506691034054801,14636.315789473683,0.781462424431189,1361,0,0,1,0,0,0,0
80906.0,6.0,785,1,0.7160139728768222,0.7092785908697161,6.0,0.0,0,81.0,0,0.0,13484.333333333334,0.358736138241272,2466,0,1,0,0,0,0,0
292607.0,6.0,301,2,0.2789981817028183,0.3313438055972544,1.0,1.0,1,49.0,1,0.9359758072982742,48767.833333333336,0.8193341715114069,985,0,0,1,0,0,0,0
61973.0,3.0,678,1,0.7138828562150785,0.6322067203289765,20.0,4.0,0,11.0,1,0.0,20657.666666666668,0.2397148589338672,1876,0,1,0,0,0,0,0
443867.0,19.0,291,2,0.2997893093566263,0.5085121100847165,4.0,5.0,2,71.0,1,0.6869280579938314,23361.42105263158,0.6680726697978345,1128,0,1,0,0,0,0,0
360838.0,8.0,815,2,0.4503256360344356,0.3388893861530991,2.0,5.0,1,72.0,0,0.000144928876488,45104.75,0.3428178820747765,2537,0,1,0,0,0,0,0
312152.0,10.0,388,1,0.8748917828072053,1.0,6.0,3.0,2,93.0,1,0.0,31215.2,0.1184928559854115,888,0,0,1,0,0,0,0
100474.0,20.0,232,1,0.6312080111867823,0.8479141525223822,2.0,1.0,1,25.0,3,0.5771475835734142,5023.7,0.6591122464226943,1171,0,0,0,1,0,0,0
68185.0,15.0,247,0,0.7285869906379698,0.500941235720276,3.0,2.0,3,7.0,1,0.5701444720236242,4545.666666666667,0.6363438404431172,1095,0,1,0,0,0,0,0
64980.0,1.0,236,2,0.3674277752298257,0.3570386817970786,20.0,5.0,1,9.0,1,0.8129558109017863,64980.0,0.6817431976723305,497,0,0,1,0,0,0,0
52504.0,20.0,496,0,1.0,0.9171278756867288,17.0,4.0,0,75.0,1,0.8052451018424246,2625.2,0.8700274368498131,1304,0,0,1,0,0,0,0
84970.0,7.0,955,1,0.2157030413719435,0.5434692342590866,9.0,5.0,3,34.0,1,0.6923898945385096,12138.57142857143,0.7048124026756581,3046,0,0,0,1,0,0,0
308910.0,4.0,392,1,0.2177920042581202,0.5267022865569839,22.0,10.0,1,91.0,3,0.5016807718089507,77227.5,0.3645669540403566,1385,0,0,1,0,0,0,0
146944.0,6.0,361,2,0.5309859976505504,0.7079648656240427,9.0,5.0,1,22.0,3,0.5011420683689825,24490.666666666668,0.5438085203441926,1266,0,0,0,1,0,0,0
41695.0,1.0,461,0,0.0997657980143598,0.092903782786848,19.0,0.0,1,3.0,1,0.7684075602974602,41695.0,0.9976359276144288,1602,0,0,0,1,0,0,0
441012.0,5.0,718,1,0.4148010568497425,0.395214467169936,5.0,5.0,3,50.0,1,0.0,88202.4,0.5323101469289911,1774,0,1,0,0,0,0,0
437775.0,4.0,672,1,0.6171398131447253,0.7761482102379884,18.0,7.0,3,72.0,0,0.8099050335618885,109443.75,0.5613105743878427,1449,0,1,0,0,0,0,0
63139.0,2.0,638,0,0.8533881714078126,0.9298375655545228,1.0,8.0,1,6.0,3,0.145587894323709,31569.5,0.2461187413440203,2170,0,0,0,1,0,0,0
150494.0,10.0,435,2,0.0,0.519062688016935,17.0,6.0,3,57.0,0,1.0,15049.4,0.9171278756867288,1616,0,0,1,0,0,0,0
264941.0,5.0,85,1,1.0,0.7199831691449551,14.0,9.0,0,25.0,1,0.8964828848591689,52988.2,0.8838591560026994,589,0,0,1,0,0,0,0
38802.0,10.0,578,0,0.4825764373183364,0.6081597142285439,15.0,3.0,1,66.0,1,0.0950127103323835,3880.2,0.4653126395941155,1618,0,0,1,0,0,0,0
70205.0,1.0,408,1,0.0,0.3772641967792922,5.0,2.0,1,16.0,1,0.827870523686492,70205.0,0.8564071286420134,1331,0,0,1,0,0,0,0
326303.0,6.0,310,0,0.0122045746156953,0.6094359885829412,17.0,9.0,3,58.0,1,0.2114495158288007,54383.833333333336,0.1487456416940684,1050,0,1,0,0,0,0,0
234400.04539775095,13.0,608,2,0.9923699607733464,0.4136912336887245,21.0,0.0,3,41.0,0,0.1981817560347237,3193.538461538461,0.2869048167624266,2285,0,1,0,0,0,0,0
342636.0,15.0,661,1,0.3429772838364607,0.6199727157595942,21.0,6.0,3,51.0,3,0.106197570130021,22842.4,0.0,1413,0,1,0,0,0,0,0
321230.0,4.0,447,0,0.0,0.232352506478017,23.0,4.0,0,21.0,3,0.8321009067630538,80307.5,0.8836287570471526,1568,0,0,0,1,0,0,0
143758.0,13.0,630,0,0.3902793636018464,0.424943322280912,23.0,3.0,0,79.0,1,0.0767088396554328,11058.307692307691,0.541497899678333,1793,0,0,0,1,0,0,0
60480.0,20.0,548,0,0.6315094062000629,0.7418301104894457,11.0,8.0,0,56.0,0,0.1032403854286372,3024.0,0.5706828807312536,1544,0,0,0,1,0,0,0
213163.0,15.0,607,2,0.4052952199571929,0.588864125198049,10.0,6.0,3,98.0,0,0.2957917852923331,14210.866666666669,0.3678790617911215,2015,0,0,1,0,0,0,0
158023.0,8.0,357,1,0.8628532746297779,0.5614855608152789,17.0,9.0,1,47.0,3,0.6958206822112276,19752.875,0.7147818366749894,1206,0,0,0,1,0,0,0
402339.0,5.0,222,0,0.0,0.4044275786088522,1.0,7.0,3,43.0,0,0.6639798645616628,80467.8,0.7092541290601235,415,0,0,1,0,0,0,0
208838.0,15.0,272,0,0.350674516327953,0.5562584999395219,5.0,3.0,0,84.0,0,0.3147840795211347,13922.533333333333,0.7607257410356609,978,0,0,1,0,0,0,0
301409.0,12.0,803,0,1.0,1.0,7.0,9.0,3,15.0,1,0.0,25117.416666666668,0.4484840738413638,2909,0,0,0,1,0,0,0
144165.0,13.0,928,0,0.94378450481421,0.8217364191700558,12.0,7.0,1,48.0,1,0.1541114583594323,11089.615384615385,0.3094082356577332,2864,0,0,1,0,0,0,0
45386.0,2.0,170,2,0.2729116693055582,0.5932875359779815,8.0,3.0,1,28.0,3,0.2328124394358959,22693.0,0.3462098601979367,750,0,0,1,0,0,0,0
396862.0,19.0,714,0,0.1172129979664407,0.0621224934749575,18.0,0.0,1,70.0,1,0.3589085371386976,20887.473684210527,0.6055296759587631,1702,0,0,0,1,0,0,0
329569.0,19.0,478,2,1.0,0.709090865184031,1.0,10.0,0,3.0,0,0.5617102660240028,17345.736842105263,0.6670716482314538,1304,0,0,1,0,0,0,0
151635.0,4.0,534,0,0.4678964985150485,0.3394934821588899,20.0,7.0,1,38.0,3,0.6394325249800555,37908.75,0.4497751859904176,1315,0,0,1,0,0,0,0
204326.0,4.0,661,0,0.8472298920782085,0.713427989949691,12.0,0.0,3,87.0,0,0.0297678264689323,51081.5,0.4193114918433184,1971,0,0,1,0,0,0,0
250935.0,11.0,614,1,0.799504271029376,1.0,4.0,2.0,0,58.0,3,0.0,22812.272727272728,0.3809212417755454,2359,0,0,1,0,0,0,0
83634.0,5.0,531,1,0.8040068412710883,0.3569197449565684,12.0,6.0,1,67.0,0,0.5602825469941701,16726.8,0.9101924296749676,1079,0,0,0,1,0,0,0
379132.0,11.0,604,1,0.352660173235466,0.4672542448217287,1.0,7.0,1,44.0,0,0.0616432537658586,34466.545454545456,0.4876533282081317,1802,0,0,1,0,0,0,0
264856.0,10.0,575,1,0.2879705353431036,0.3428214912050111,1.0,4.0,3,8.0,0,0.6249540579219934,26485.6,0.3159930234527338,1579,0,0,0,0,1,0,0
234400.04539775095,8.0,362,0,0.0,0.5774319528588534,3.0,2.0,1,66.0,3,0.5011420683689825,49810.125,0.5438085203441926,1506,0,0,0,1,0,0,0
248599.0,6.0,533,1,0.5125153666238635,0.7804119780586847,21.0,4.0,3,71.0,3,1.0,41433.16666666666,0.709090865184031,1941,0,0,0,1,0,0,0
267919.0,6.0,115,0,0.0443566534273538,0.5246637475156104,12.0,4.0,0,61.0,0,0.3749288097798735,44653.16666666666,0.2930096377913024,655,0,1,0,0,0,0,0
498668.0,8.0,129,0,0.0069605672682446,0.2427322256295733,22.0,7.0,2,17.0,3,0.5011420683689825,62333.5,0.5438085203441926,300,0,0,0,1,0,0,0
433359.0,15.0,353,2,0.461696571929946,0.5097665218699267,21.0,8.0,3,71.0,0,0.6617230839506163,28890.6,0.6206745858858949,1031,0,1,0,0,0,0,0
438797.0,14.0,136,2,0.0311381578154636,0.4203227508945461,13.0,5.0,0,97.0,3,0.5575056882217018,31342.64285714286,0.92024354223812,571,0,0,1,0,0,0,0
97443.0,11.0,736,0,0.0,0.3285948663351854,13.0,9.0,1,36.0,0,1.0,8858.454545454546,0.4549163243210243,2257,0,0,0,0,0,0,1
321568.0,12.0,808,1,0.7474012073319036,0.5099510041225154,21.0,2.0,0,68.0,0,0.9703792575751,26797.33333333333,0.7233892889418776,2184,0,0,0,1,0,0,0
380988.0,13.0,759,0,0.6609621697074113,0.7796472183028588,9.0,1.0,1,80.0,3,0.6408111349069361,29306.76923076923,0.6113297256574638,2507,0,0,1,0,0,0,0
334128.0,8.0,665,1,0.6577476240509121,0.2068004056324227,18.0,10.0,3,21.0,3,0.8289261067231039,41766.0,0.6132992768950113,1366,0,0,0,1,0,0,0
71505.0,18.0,566,0,1.0,1.0,1.0,2.0,1,82.0,3,0.1447376813088061,3972.5,0.6498007935132565,2026,0,0,0,1,0,0,0
92699.0,1.0,497,2,0.9575509666259292,1.0,6.0,8.0,1,46.0,1,0.7301519689349959,92699.0,0.889230279214251,2015,0,0,1,0,0,0,0
234400.04539775095,15.0,645,0,0.1200091539014501,0.4318655420469487,23.0,6.0,0,46.0,0,0.0,30011.533333333333,0.5024854208019335,2049,0,0,1,0,0,0,0
448680.0,8.0,797,0,0.4730378196282492,0.7118354988420221,5.0,10.0,1,92.0,1,0.5641610542568195,56085.0,0.5213324691238608,2659,0,0,0,1,0,0,0
406156.0,11.0,883,0,0.5329078108843119,0.5608060487710991,4.0,6.0,3,16.0,3,0.9726231805917502,36923.27272727273,0.7652298262008287,2646,0,0,1,0,0,0,0
184721.0,12.0,638,0,0.5781597220787371,0.3815993720926078,6.0,8.0,3,22.0,3,0.4082077088402829,15393.416666666666,0.6088575264069558,1608,0,0,1,0,0,0,0
