rito,tempo_servico,salario,profissao,cargo,objeto_processo,quantidade_depoimento,acordo,pericia,recurso_ordinario,recurso_revista,audiencias,duracao_processo,tempo_audiencia
0.0,0.3342618384401114,0.7782322909682222,1.0,1.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.3684210526315789,0.2413793103448276,0.2873134328358209
1.0,0.5933147632311978,0.406385652212936,1.0,1.0,0.08333333333333333,0.0,0.0,1.0,1.0,0.0,0.21052631578947367,0.13793103448275862,0.7164179104477612
1.0,0.6629526462395544,0.6035441821666341,0.0,0.0,0.5,0.6666666666666665,0.0,0.0,1.0,1.0,0.7894736842105263,0.8275862068965517,0.40671641791044777
0.0,0.1532033426183844,0.6343251904608546,1.0,1.0,0.41666666666666663,0.6666666666666665,1.0,0.0,0.0,0.0,0.894736842105263,0.12068965517241378,0.04850746268656715
0.0,0.9721448467966575,0.37382278561208815,0.5,0.5,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.2631578947368421,0.0,0.48134328358208955
0.0,0.29526462395543174,0.5140257326737379,0.0,0.0,0.41666666666666663,0.8888888888888888,1.0,1.0,0.0,1.0,0.21052631578947367,0.12068965517241378,0.5298507462686567
1.0,0.8857938718662953,0.4141307963190768,0.0,0.0,1.0,0.5555555555555556,1.0,1.0,1.0,0.0,0.7894736842105263,0.20689655172413793,0.19776119402985076
0.0,0.1309192200557103,0.06915933244988358,1.0,1.0,0.08333333333333333,0.1111111111111111,0.0,1.0,0.0,1.0,0.631578947368421,0.05172413793103448,0.5708955223880597
1.0,0.16713091922005568,0.43834031117845507,0.0,0.0,0.5,0.4444444444444445,1.0,0.0,1.0,0.0,0.21052631578947367,0.12068965517241378,0.04477611940298508
1.0,0.9359331476323121,0.09750803816080544,0.0,0.0,0.9166666666666666,0.3333333333333333,1.0,0.0,1.0,1.0,0.631578947368421,0.8103448275862069,0.2201492537313433
0.0,0.06963788300835655,0.4060958032617247,0.0,0.0,0.75,0.6666666666666665,0.0,0.0,0.0,1.0,0.8421052631578947,0.13793103448275862,0.018656716417910432
0.0,0.8105849582172703,0.5945794550417351,0.0,0.0,0.75,0.7777777777777777,1.0,0.0,0.0,0.0,0.894736842105263,0.017241379310344827,0.2126865671641791
1.0,0.713091922005571,0.581033636205249,0.0,0.0,0.16666666666666666,0.0,1.0,1.0,1.0,1.0,0.3684210526315789,0.5517241379310345,0.6492537313432836
1.0,0.019498607242339833,0.6644995749937964,0.0,0.0,0.5833333333333333,0.4444444444444445,0.0,0.0,1.0,1.0,0.631578947368421,0.7241379310344828,0.09328358208955224
0.0,0.31197771587743733,0.09536980819285248,0.5,0.5,0.25,0.2222222222222222,1.0,0.0,0.0,1.0,0.9473684210526316,0.2413793103448276,0.8955223880597014
0.0,0.9860724233983288,0.6539689243911324,1.0,1.0,0.41666666666666663,0.0,1.0,1.0,0.0,1.0,0.10526315789473684,0.1896551724137931,0.9179104477611941
0.0,0.701949860724234,0.3129328595790063,0.5,0.5,0.16666666666666666,0.2222222222222222,0.0,0.0,0.0,1.0,0.3684210526315789,0.05172413793103448,1.0
1.0,0.49860724233983283,0.4001018958972383,0.0,0.0,0.6666666666666666,0.5555555555555556,0.0,0.0,1.0,1.0,0.05263157894736842,0.9655172413793103,0.49626865671641796
1.0,0.5738161559888579,0.8604744230738772,0.0,0.0,0.41666666666666663,0.6666666666666665,0.0,0.0,1.0,0.0,0.3684210526315789,0.13793103448275862,0.2164179104477612
1.0,0.8412256267409471,0.008869694681878891,1.0,1.0,0.9166666666666666,0.7777777777777777,0.0,0.0,1.0,1.0,0.631578947368421,0.6379310344827586,0.5410447761194029
1.0,0.35097493036211697,0.5900596064600943,0.5,0.5,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.631578947368421,0.8103448275862069,0.48880597014925375
1.0,0.1532033426183844,0.6003933287225,1.0,1.0,0.5,0.2222222222222222,1.0,1.0,1.0,0.0,0.0,0.2413793103448276,0.664179104477612
1.0,0.5933147632311978,0.3977086622071814,0.5,0.5,0.08333333333333333,0.4444444444444445,0.0,1.0,1.0,0.0,0.2631578947368421,0.13793103448275862,0.04850746268656715
0.0,0.036211699164345405,0.2375784677602437,0.0,0.0,0.5,0.8888888888888888,1.0,1.0,0.0,0.0,0.9473684210526316,0.27586206896551724,0.04477611940298508
1.0,0.07520891364902507,0.23521743950921029,1.0,1.0,0.0,0.5555555555555556,1.0,1.0,1.0,0.0,0.7894736842105263,0.1896551724137931,0.5
1.0,0.21448467966573814,0.8862778431859099,1.0,1.0,0.41666666666666663,0.8888888888888888,0.0,0.0,1.0,0.0,0.3684210526315789,0.10344827586206895,0.47388059701492535
1.0,0.5988857938718664,0.44321441958935426,0.0,0.0,0.6666666666666666,0.5555555555555556,0.0,0.0,1.0,0.0,0.0,0.15517241379310345,0.16044776119402987
0.0,0.42618384401114207,0.33173291659847204,1.0,1.0,0.5,0.1111111111111111,1.0,1.0,0.0,0.0,0.7894736842105263,0.15517241379310345,0.4477611940298507
1.0,0.036211699164345405,0.44998864890263923,0.5,0.5,0.75,0.4444444444444445,0.0,1.0,1.0,1.0,0.42105263157894735,0.5172413793103448,0.5298507462686567
1.0,0.5181058495821728,0.6712901710056016,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,1.0,0.631578947368421,0.32758620689655177,0.0671641791044776
0.0,0.8662952646239555,0.14602210032258234,0.5,0.5,0.9166666666666666,0.7777777777777777,0.0,0.0,0.0,0.0,0.5263157894736843,0.20689655172413793,0.23134328358208955
1.0,0.016713091922005572,0.4506470125495621,0.5,0.5,0.25,0.6666666666666665,1.0,1.0,1.0,1.0,0.631578947368421,0.9137931034482758,0.2985074626865672
1.0,0.0055710306406685246,0.5895295366112486,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,0.47368421052631576,0.9310344827586207,0.9962686567164178
1.0,0.3064066852367688,0.9513539483340286,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,1.0,1.0,0.15789473684210525,0.7586206896551724,0.5485074626865671
1.0,0.6601671309192201,0.25312683135437075,0.5,0.5,0.3333333333333333,0.6666666666666665,1.0,0.0,1.0,0.0,0.2631578947368421,0.2413793103448276,0.3694029850746269
1.0,0.6629526462395544,0.3601824622905987,0.0,0.0,0.0,0.6666666666666665,1.0,0.0,1.0,0.0,0.3157894736842105,0.17241379310344826,0.45149253731343286
0.0,0.7604456824512535,0.38035309832162145,1.0,1.0,0.3333333333333333,0.5555555555555556,0.0,1.0,0.0,1.0,0.21052631578947367,0.17241379310344826,0.16044776119402987
0.0,0.8161559888579387,0.6072383044100332,1.0,1.0,0.75,0.7777777777777777,0.0,0.0,0.0,0.0,0.5263157894736843,0.0,0.3843283582089552
0.0,0.6295264623955432,0.35765618318031356,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,1.0,0.631578947368421,0.27586206896551724,0.22388059701492535
1.0,0.03899721448467967,0.5349877777719115,0.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0,0.9473684210526316,0.8103448275862069,0.4626865671641791
1.0,0.5320334261838441,0.7840408850688194,0.5,0.5,0.0,0.2222222222222222,0.0,0.0,1.0,1.0,0.47368421052631576,0.603448275862069,0.40671641791044777
1.0,0.3286908077994429,0.7073977477311004,1.0,1.0,0.5833333333333333,0.3333333333333333,1.0,0.0,1.0,1.0,0.47368421052631576,0.603448275862069,0.26119402985074625
0.0,0.07520891364902507,0.4475721850598441,1.0,1.0,0.3333333333333333,0.2222222222222222,1.0,0.0,0.0,0.0,0.5263157894736843,0.13793103448275862,0.8171641791044776
1.0,0.5598885793871867,0.8667238621184844,0.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.3157894736842105,0.22413793103448273,0.9029850746268657
1.0,0.10584958217270195,0.5596925172510282,1.0,1.0,0.8333333333333333,1.0,0.0,0.0,1.0,0.0,0.894736842105263,0.27586206896551724,0.23880597014925375
0.0,0.7576601671309192,0.5414014117597368,0.5,0.5,1.0,0.4444444444444445,1.0,0.0,0.0,1.0,0.15789473684210525,0.06896551724137931,0.3656716417910448
1.0,0.6406685236768803,0.03410555992587469,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05263157894736842,0.13793103448275862,0.3805970149253731
0.0,0.23676880222841223,0.9895828603709432,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,0.6842105263157894,0.17241379310344826,0.7873134328358209
0.0,0.3481894150417827,0.12316574186020726,0.0,0.0,0.5833333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.7164179104477612
0.0,0.8328690807799444,0.23166322614025733,0.5,0.5,0.9166666666666666,0.3333333333333333,1.0,0.0,0.0,1.0,0.5789473684210527,0.08620689655172414,0.47388059701492535
1.0,0.06685236768802229,0.05166913927004525,0.5,0.5,0.25,0.5555555555555556,1.0,1.0,1.0,1.0,0.3157894736842105,0.5862068965517241,0.5261194029850746
1.0,0.4011142061281337,0.641811107180757,1.0,1.0,0.3333333333333333,0.7777777777777777,0.0,0.0,1.0,1.0,0.05263157894736842,0.9482758620689654,0.41417910447761197
1.0,0.033426183844011144,0.22521316304927433,1.0,1.0,0.8333333333333333,0.2222222222222222,0.0,1.0,1.0,0.0,0.631578947368421,0.22413793103448273,0.7276119402985075
1.0,0.5877437325905293,0.18038319192857785,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.6842105263157894,0.06896551724137931,0.7761194029850746
1.0,0.06685236768802229,0.08864309510107757,0.5,0.5,0.5833333333333333,0.2222222222222222,0.0,1.0,1.0,0.0,0.8421052631578947,0.08620689655172414,0.5932835820895522
1.0,0.18662952646239553,0.10344228626939586,0.5,0.5,0.6666666666666666,0.2222222222222222,1.0,0.0,1.0,0.0,0.42105263157894735,0.08620689655172414,0.7014925373134329
1.0,0.18384401114206128,0.5863058249607991,0.5,0.5,0.08333333333333333,0.4444444444444445,1.0,1.0,1.0,1.0,0.8421052631578947,0.5862068965517241,0.332089552238806
0.0,0.6462395543175488,0.6901662539794836,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,0.3684210526315789,0.15517241379310345,0.10074626865671642
1.0,0.3008356545961003,0.39842985285810073,0.5,0.5,0.5833333333333333,0.3333333333333333,1.0,1.0,1.0,0.0,0.05263157894736842,0.22413793103448273,0.35447761194029853
0.0,0.403899721448468,0.481205222560702,0.0,0.0,0.3333333333333333,0.8888888888888888,1.0,1.0,0.0,1.0,0.631578947368421,0.20689655172413793,0.11194029850746269
1.0,0.3064066852367688,0.6879192646600742,0.0,0.0,0.08333333333333333,0.6666666666666665,0.0,1.0,1.0,1.0,0.10526315789473684,0.6206896551724137,0.007462686567164173
1.0,0.6323119777158774,0.017245220660053115,1.0,1.0,0.25,0.3333333333333333,1.0,0.0,1.0,1.0,0.7894736842105263,0.603448275862069,0.503731343283582
1.0,0.3064066852367688,0.3239497595151234,1.0,1.0,0.25,0.2222222222222222,1.0,0.0,1.0,0.0,0.2631578947368421,0.12068965517241378,0.6380597014925373
0.0,0.09192200557103064,0.9759451768395379,0.5,0.5,0.9166666666666666,0.5555555555555556,1.0,1.0,0.0,1.0,0.9473684210526316,0.1896551724137931,0.05223880597014925
0.0,0.3064066852367688,0.5817331805774805,1.0,1.0,0.75,0.2222222222222222,0.0,0.0,0.0,1.0,0.3157894736842105,0.20689655172413793,0.6119402985074627
0.0,0.7325905292479109,0.2548289680004646,0.0,0.0,1.0,0.5555555555555556,0.0,0.0,0.0,1.0,0.47368421052631576,0.17241379310344826,0.026119402985074633
0.0,0.6545961002785515,0.523168909608308,0.5,0.5,0.0,0.8888888888888888,1.0,0.0,0.0,0.0,0.42105263157894735,0.1896551724137931,0.26119402985074625
1.0,0.22841225626740946,0.3435338341895052,0.0,0.0,0.16666666666666666,0.5555555555555556,0.0,0.0,1.0,1.0,0.05263157894736842,0.6551724137931034,0.39925373134328357
0.0,0.11420612813370473,0.533716454867509,0.5,0.5,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.736842105263158,0.27586206896551724,0.4253731343283582
1.0,0.2785515320334262,0.12594491286052933,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,1.0,0.0,0.21052631578947367,0.25862068965517243,0.3805970149253731
1.0,0.01392757660167131,0.13293982862482775,0.5,0.5,0.08333333333333333,0.5555555555555556,1.0,1.0,1.0,1.0,0.15789473684210525,0.5,0.4626865671641791
0.0,0.49860724233983283,0.1438009809459952,0.5,0.5,0.9166666666666666,0.2222222222222222,1.0,0.0,0.0,1.0,1.0,0.20689655172413793,0.7723880597014925
0.0,0.7827298050139276,0.9425634473546665,0.0,0.0,0.16666666666666666,0.7777777777777777,0.0,0.0,0.0,0.0,0.15789473684210525,0.17241379310344826,0.10820895522388059
0.0,0.8885793871866295,0.7349967530581968,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.894736842105263,0.1896551724137931,0.5410447761194029
0.0,0.626740947075209,0.16269976611459858,0.5,0.5,0.6666666666666666,0.7777777777777777,1.0,1.0,0.0,1.0,0.15789473684210525,0.08620689655172414,0.42164179104477617
0.0,0.8746518105849582,0.18874763078839973,1.0,1.0,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.8421052631578947,0.13793103448275862,0.4328358208955224
0.0,0.6350974930362118,0.7329208221362238,1.0,1.0,0.41666666666666663,1.0,1.0,0.0,0.0,0.0,0.5789473684210527,0.25862068965517243,0.2201492537313433
0.0,0.8022284122562675,0.15646194214636053,0.0,0.0,0.5,0.2222222222222222,1.0,0.0,0.0,1.0,0.8421052631578947,0.05172413793103448,0.6455223880597015
0.0,0.415041782729805,0.23510392853560283,1.0,1.0,0.9166666666666666,1.0,0.0,1.0,0.0,0.0,0.47368421052631576,0.034482758620689655,0.46641791044776115
1.0,0.7688022284122563,0.9661636986626824,0.0,0.0,0.6666666666666666,0.6666666666666665,1.0,0.0,1.0,1.0,0.0,0.4310344827586207,0.34701492537313433
0.0,0.5487465181058496,0.2559139217249444,1.0,1.0,0.5833333333333333,0.8888888888888888,1.0,1.0,0.0,1.0,0.894736842105263,0.1896551724137931,0.49626865671641796
0.0,0.19220055710306405,0.6635075418802697,0.5,0.5,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,1.0,0.894736842105263,0.17241379310344826,0.45149253731343286
1.0,0.30919220055710306,0.9814955994699303,0.0,0.0,1.0,0.7777777777777777,0.0,1.0,1.0,0.0,0.6842105263157894,0.06896551724137931,0.39925373134328357
0.0,0.008356545961002786,0.3752757260742626,0.0,0.0,0.5833333333333333,0.2222222222222222,0.0,1.0,0.0,1.0,0.736842105263158,0.08620689655172414,0.5895522388059702
1.0,0.9721448467966575,0.017381433828381962,0.5,0.5,0.8333333333333333,0.6666666666666665,0.0,1.0,1.0,1.0,0.5789473684210527,0.3103448275862069,0.34328358208955223
1.0,0.9192200557103064,0.24472015585320658,0.0,0.0,0.5,0.2222222222222222,1.0,0.0,1.0,1.0,0.15789473684210525,0.5,0.5522388059701493
0.0,0.883008356545961,0.8332808895036666,1.0,1.0,0.5,0.6666666666666665,0.0,1.0,0.0,0.0,0.10526315789473684,0.1896551724137931,0.11567164179104476
1.0,0.9721448467966575,0.8671177187990011,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.017241379310344827,0.39179104477611937
1.0,0.2618384401114206,0.7707284236757493,0.0,0.0,0.08333333333333333,1.0,0.0,1.0,1.0,0.0,0.5789473684210527,0.27586206896551724,0.5410447761194029
1.0,0.4206128133704735,0.1132739204578452,1.0,1.0,0.5,0.5555555555555556,0.0,1.0,1.0,0.0,0.3157894736842105,0.17241379310344826,0.05223880597014925
1.0,0.8635097493036212,0.7978036946502015,0.0,0.0,0.3333333333333333,0.1111111111111111,1.0,0.0,1.0,0.0,0.5263157894736843,0.17241379310344826,0.8022388059701493
0.0,0.3788300835654596,0.9213553738206739,0.5,0.5,0.5,0.2222222222222222,0.0,0.0,0.0,1.0,0.0,0.25862068965517243,0.746268656716418
1.0,0.6852367688022285,0.6022945055409193,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,1.0,0.0,0.2631578947368421,0.017241379310344827,0.018656716417910432
0.0,0.6740947075208914,0.9436220031783074,0.5,0.5,0.5,0.3333333333333333,1.0,0.0,0.0,0.0,0.736842105263158,0.017241379310344827,0.41417910447761197
1.0,0.08356545961002786,0.8292298676409251,1.0,1.0,0.75,0.5555555555555556,1.0,1.0,1.0,0.0,0.736842105263158,0.12068965517241378,0.44402985074626866
1.0,0.10863509749303621,0.6688636759604876,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.9473684210526316,0.5689655172413792,0.5634328358208955
1.0,0.6350974930362118,0.5787972060461752,1.0,1.0,0.08333333333333333,1.0,1.0,1.0,1.0,0.0,0.5263157894736843,0.15517241379310345,0.2462686567164179
1.0,0.09749303621169916,0.3494723059622299,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,1.0,0.0,0.05263157894736842,0.12068965517241378,0.8694029850746269
0.0,0.6183844011142061,0.15959537297594095,1.0,1.0,0.3333333333333333,0.2222222222222222,1.0,0.0,0.0,1.0,0.6842105263157894,0.05172413793103448,0.8097014925373134
0.0,0.01392757660167131,0.6066522710114092,0.0,0.0,0.08333333333333333,0.7777777777777777,1.0,0.0,0.0,0.0,0.05263157894736842,0.2413793103448276,0.15671641791044777
1.0,0.8941504178272981,0.3189151518671235,0.0,0.0,0.25,0.7777777777777777,0.0,1.0,1.0,1.0,0.15789473684210525,0.8103448275862069,0.5373134328358209
1.0,0.6100278551532033,0.8689529008653233,0.5,0.5,0.6666666666666666,0.3333333333333333,1.0,0.0,1.0,1.0,0.8421052631578947,0.6206896551724137,0.35447761194029853
0.0,0.20612813370473537,0.9962472744167384,0.5,0.5,0.75,0.5555555555555556,0.0,0.0,0.0,1.0,0.10526315789473684,0.10344827586206895,0.48880597014925375
1.0,0.008356545961002786,0.7545866352707632,0.5,0.5,0.75,0.7777777777777777,1.0,0.0,1.0,1.0,0.631578947368421,0.9137931034482758,0.2985074626865672
1.0,0.9303621169916435,0.09057489348447012,0.5,0.5,0.6666666666666666,0.6666666666666665,0.0,1.0,1.0,1.0,0.42105263157894735,0.8965517241379309,0.14925373134328357
1.0,0.37047353760445684,0.289397547107054,1.0,1.0,0.5833333333333333,0.6666666666666665,1.0,0.0,1.0,0.0,0.3157894736842105,0.13793103448275862,0.4925373134328358
0.0,0.3259052924791086,0.10926091157231177,1.0,1.0,0.9166666666666666,0.3333333333333333,1.0,0.0,0.0,1.0,0.736842105263158,0.06896551724137931,0.12686567164179102
0.0,0.2590529247910863,0.6523523169437566,1.0,1.0,0.41666666666666663,0.8888888888888888,1.0,1.0,0.0,1.0,0.5263157894736843,0.15517241379310345,0.07835820895522387
0.0,0.16991643454038996,0.767389617177642,0.0,0.0,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,1.0,0.05172413793103448,0.5559701492537313
1.0,0.5376044568245126,0.9283740476957273,1.0,1.0,0.16666666666666666,0.5555555555555556,1.0,0.0,1.0,1.0,0.05263157894736842,0.5344827586206896,0.41417910447761197
1.0,0.9303621169916435,0.43935029486455246,1.0,1.0,0.41666666666666663,0.2222222222222222,0.0,0.0,1.0,0.0,0.736842105263158,0.15517241379310345,0.7238805970149254
0.0,0.5626740947075209,0.9039992819770972,1.0,1.0,0.5,0.4444444444444445,1.0,0.0,0.0,0.0,0.6842105263157894,0.17241379310344826,0.007462686567164173
0.0,0.06963788300835655,0.8804412673104235,0.5,0.5,0.5,0.4444444444444445,0.0,1.0,0.0,0.0,1.0,0.15517241379310345,0.5074626865671642
0.0,0.479108635097493,0.31799650491792897,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,1.0,0.0,1.0,0.5263157894736843,0.12068965517241378,0.2201492537313433
0.0,0.8328690807799444,0.8714226884678131,0.0,0.0,0.41666666666666663,0.7777777777777777,0.0,1.0,0.0,1.0,0.10526315789473684,0.017241379310344827,0.2798507462686567
1.0,0.36768802228412256,0.37665528037210483,0.5,0.5,0.16666666666666666,0.8888888888888888,1.0,0.0,1.0,1.0,0.8421052631578947,0.5,0.3208955223880597
0.0,0.9052924791086352,0.2976067663099431,0.0,0.0,0.3333333333333333,0.8888888888888888,0.0,1.0,0.0,0.0,0.5789473684210527,0.25862068965517243,0.04850746268656715
1.0,0.3259052924791086,0.6509109915579513,1.0,1.0,0.0,0.5555555555555556,1.0,0.0,1.0,1.0,0.736842105263158,0.5,0.06343283582089553
0.0,0.8997214484679666,0.3292166686905057,0.5,0.5,0.08333333333333333,0.5555555555555556,0.0,1.0,0.0,1.0,0.7894736842105263,0.034482758620689655,0.417910447761194
1.0,0.7632311977715878,0.6319863364465258,0.0,0.0,0.5833333333333333,0.8888888888888888,0.0,1.0,1.0,1.0,0.21052631578947367,0.5689655172413792,0.26865671641791045
0.0,0.5877437325905293,0.6115453859109123,1.0,1.0,0.41666666666666663,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.20689655172413793,0.08208955223880597
0.0,0.6239554317548747,0.5650079985639542,0.0,0.0,0.9166666666666666,0.5555555555555556,0.0,0.0,0.0,0.0,0.2631578947368421,0.20689655172413793,0.30597014925373134
0.0,0.052924791086350974,0.3814174616834469,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,1.0,0.9473684210526316,0.15517241379310345,0.4626865671641791
0.0,0.31197771587743733,0.5500219102576963,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.21052631578947367,0.05172413793103448,0.585820895522388
1.0,0.3871866295264624,0.598157426521443,1.0,1.0,1.0,0.6666666666666665,0.0,0.0,1.0,1.0,0.10526315789473684,0.37931034482758624,0.17164179104477612
0.0,0.12813370473537603,0.5472005026160319,1.0,1.0,0.08333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.017241379310344827,0.42910447761194026
1.0,0.0,0.44561715652371325,0.0,0.0,0.08333333333333333,0.5555555555555556,1.0,0.0,1.0,0.0,0.2631578947368421,0.0,0.10820895522388059
1.0,0.24791086350974928,0.014523597083559922,0.5,0.5,0.3333333333333333,0.8888888888888888,1.0,1.0,1.0,0.0,0.736842105263158,0.10344827586206895,0.08955223880597014
1.0,0.39275766016713093,0.5887043382310239,0.5,0.5,0.25,0.6666666666666665,1.0,0.0,1.0,0.0,0.05263157894736842,0.27586206896551724,0.41417910447761197
1.0,0.8885793871866295,0.16878078655185338,1.0,1.0,0.25,0.6666666666666665,0.0,0.0,1.0,0.0,0.10526315789473684,0.034482758620689655,0.08955223880597014
0.0,0.10306406685236769,0.6443917659667704,1.0,1.0,0.3333333333333333,0.1111111111111111,0.0,1.0,0.0,1.0,0.8421052631578947,0.034482758620689655,0.3880597014925373
1.0,0.8133704735376045,0.7615245315692497,1.0,1.0,0.9166666666666666,0.8888888888888888,0.0,1.0,1.0,1.0,0.5789473684210527,0.7413793103448275,0.2126865671641791
1.0,0.3844011142061281,0.5018177594517683,1.0,1.0,0.8333333333333333,1.0,0.0,0.0,1.0,1.0,0.894736842105263,0.8793103448275862,0.34701492537313433
1.0,0.988857938718663,0.5438669756980925,1.0,1.0,0.3333333333333333,0.8888888888888888,0.0,0.0,1.0,0.0,0.736842105263158,0.10344827586206895,0.4402985074626866
0.0,0.924791086350975,0.954258245384327,0.5,0.5,0.9166666666666666,0.5555555555555556,0.0,1.0,0.0,1.0,0.5789473684210527,0.22413793103448273,0.4701492537313433
0.0,0.7186629526462396,0.8496217180809782,1.0,1.0,0.5833333333333333,0.2222222222222222,1.0,1.0,0.0,0.0,0.7894736842105263,0.27586206896551724,0.4626865671641791
0.0,0.4456824512534819,0.9168999361170801,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.3684210526315789,0.20689655172413793,0.3843283582089552
0.0,0.49303621169916434,0.8161164464201808,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,1.0,0.0,1.0,0.6842105263157894,0.05172413793103448,0.3656716417910448
1.0,0.025069637883008356,0.10906926281222118,0.5,0.5,0.8333333333333333,0.2222222222222222,0.0,1.0,1.0,1.0,0.8421052631578947,0.8793103448275862,0.9925373134328359
1.0,0.7242339832869081,0.1492679862097366,0.0,0.0,0.41666666666666663,0.0,0.0,0.0,1.0,1.0,0.3684210526315789,0.689655172413793,0.7126865671641791
0.0,0.3816155988857939,0.5280778632483145,0.5,0.5,0.75,0.2222222222222222,0.0,0.0,0.0,0.0,0.736842105263158,0.20689655172413793,0.7052238805970149
1.0,0.47632311977715874,0.24664825853048164,0.5,0.5,0.8333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0,0.6842105263157894,0.689655172413793,0.3656716417910448
1.0,0.033426183844011144,0.47799365394463833,0.0,0.0,0.16666666666666666,0.7777777777777777,1.0,0.0,1.0,0.0,0.894736842105263,0.17241379310344826,0.03731343283582088
1.0,0.4651810584958217,0.39540676525402707,1.0,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,0.9310344827586207,0.31343283582089554
0.0,0.3593314763231198,0.5509395012908574,0.0,0.0,0.08333333333333333,0.2222222222222222,0.0,1.0,0.0,0.0,0.3157894736842105,0.13793103448275862,0.3582089552238806
0.0,0.2311977715877437,0.7490172061517668,0.0,0.0,0.5,0.5555555555555556,1.0,1.0,0.0,0.0,0.10526315789473684,0.06896551724137931,0.5
1.0,0.8913649025069639,0.7175345416532477,0.5,0.5,0.25,1.0,0.0,0.0,1.0,1.0,0.5789473684210527,0.8275862068965517,0.46641791044776115
0.0,0.8857938718662953,0.5226715731565026,0.0,0.0,0.9166666666666666,0.4444444444444445,0.0,1.0,0.0,0.0,0.10526315789473684,0.27586206896551724,0.23507462686567165
0.0,0.2785515320334262,0.8247702062731972,0.5,0.5,0.3333333333333333,0.5555555555555556,0.0,1.0,0.0,0.0,1.0,0.017241379310344827,0.0037313432835820864
0.0,0.913649025069638,0.4320174859695157,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,1.0,0.6842105263157894,0.20689655172413793,0.2798507462686567
0.0,0.7576601671309192,0.89932315782249,1.0,1.0,0.75,1.0,1.0,0.0,0.0,0.0,0.736842105263158,0.13793103448275862,0.4477611940298507
0.0,0.7353760445682451,0.07131392911635666,1.0,1.0,0.25,0.5555555555555556,0.0,0.0,0.0,1.0,0.6842105263157894,0.05172413793103448,0.15298507462686567
1.0,0.10306406685236769,0.9574497515957531,0.0,0.0,0.8333333333333333,0.6666666666666665,1.0,1.0,1.0,0.0,0.3157894736842105,0.06896551724137931,0.19776119402985076
0.0,0.2590529247910863,0.6565469433870619,0.5,0.5,0.5,0.8888888888888888,1.0,1.0,0.0,1.0,0.8421052631578947,0.17241379310344826,0.27611940298507465
1.0,0.2618384401114206,0.38107164918245706,1.0,1.0,0.6666666666666666,1.0,0.0,0.0,1.0,1.0,0.5789473684210527,0.689655172413793,0.055970149253731324
1.0,0.8467966573816157,0.19758036840910412,0.5,0.5,0.9166666666666666,0.6666666666666665,1.0,0.0,1.0,0.0,1.0,0.1896551724137931,0.06343283582089553
0.0,0.1894150417827298,0.48048931148995033,0.5,0.5,0.0,0.5555555555555556,1.0,1.0,0.0,0.0,0.15789473684210525,0.20689655172413793,0.332089552238806
1.0,0.883008356545961,0.19497647947035252,1.0,1.0,0.5833333333333333,0.0,0.0,0.0,1.0,0.0,0.42105263157894735,0.10344827586206895,0.44402985074626866
1.0,0.6545961002785515,0.1666615630725045,1.0,1.0,0.16666666666666666,0.1111111111111111,0.0,1.0,1.0,0.0,0.2631578947368421,0.2413793103448276,0.5149253731343284
1.0,0.9275766016713093,0.6190888500546436,0.5,0.5,0.75,0.0,1.0,0.0,1.0,0.0,0.7894736842105263,0.10344827586206895,0.8694029850746269
