Nivel_educacao,Avaliacao_desempenho,Experiencia_cargos_lideranca,Habilidades_competencias,Treinamento_lideranca,Feedback_supervisores,Satisfacao_trabalho,Coach,Empodera,Sucesso_membros,Orientado_resultados,Comunicador,Desenvolvimento_carreira,Estrategia_equipe,Habilidades_tecnicas,Idade_18-29,Idade_30-39,Idade_40-49,Idade_50-59,Idade_60-69,Idade_70-79,Idade_80-89,Indice_lideranca,Indice_competencias,Engajamento_desenvolvimento,Lider
0.5,0.6000000000000001,0.0,0.2,0.0,0.15781005625042172,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05239289525796721,0.3333333333333333,0.4510350878048009,0
0.5,0.8,0.0,0.1,1.0,0.6715463895422834,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5573947158965035,0.3333333333333333,0.8105446283850867,0
0.5,0.8,0.0,0.0,1.0,0.2370027337604659,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4124865160785613,0.26666666666666666,0.7484286218737062,0
0.25,1.0,0.0,0.7000000000000001,1.0,0.5001451993113754,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.500237195374597,0.8,0.9290802741835275,0
0.0,0.4,0.0,0.0,0.0,0.8006876259209187,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2667746497371069,0.13333333333333333,0.3998948106087175,0
0.25,0.6000000000000001,0.0,0.4,0.0,0.4885648557445765,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16269040377781854,0.4666666666666667,0.49831495717048063,0
0.5,1.0,0.0,1.0,1.0,0.805662848308211,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6021188174847817,1.0,0.9727526095678405,0
0.25,0.0,0.0,0.5,1.0,0.42627395853310834,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47560319513764227,0.3333333333333333,0.20333745445104084,0
0.25,0.0,0.0,1.0,0.0,0.9996578801796886,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3331256848479111,0.6666666666666666,0.14226338156902854,1
0.5,0.8,0.0,0.2,1.0,0.4357733492210304,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4787709772134788,0.4,0.7768419623515587,0
0.25,1.0,0.0,0.6000000000000001,1.0,0.14914168350671064,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3831873042341753,0.7333333333333333,0.878905944439804,0
0.0,0.8,0.0,0.1,0.0,0.4017929465143446,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1337543901137919,0.3333333333333333,0.6289479674103227,0
0.25,0.2,0.0,0.6000000000000001,1.0,0.7427341825591447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.581133861084404,0.4666666666666667,0.39161063382390143,0
0.25,0.8,0.0,0.1,1.0,0.8481460228198122,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6162857723099573,0.3333333333333333,0.8357887294658817,0
0.0,0.2,0.0,0.4,1.0,0.46006391487396936,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4868712039559312,0.3333333333333333,0.351204225964798,0
0.75,0.0,0.0,0.6000000000000001,1.0,0.5945232601740196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.531709648648154,0.4,0.2273879142315638,0
0.0,1.0,0.0,1.0,0.0,0.8450963868033777,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.28158373395683756,1.0,0.8353527980971139,0
0.25,1.0,0.0,0.2,0.0,0.6578107105096443,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21912917998438874,0.4666666666666667,0.8085811765733357,0
0.25,1.0,0.0,1.0,0.0,0.8152143544119634,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.271618908873957,1.0,0.8310812997242778,1
0.5,0.2,0.0,0.30000000000000004,1.0,0.5759453222236576,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.525514424051277,0.26666666666666666,0.36776893737573907,0
0.0,0.4,0.0,0.0,1.0,0.004317956485871822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33489262706127493,0.13333333333333333,0.4290941018035984,0
0.25,0.8,0.0,0.2,1.0,0.04095995455972809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3471117123199514,0.4,0.7204052129772333,0
0.0,0.2,0.0,0.8,1.0,0.9801008695052247,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6602890365068148,0.6,0.425541104274333,1
0.0,0.0,0.0,0.9,0.0,0.14475144530028514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04803821240912297,0.6,0.020058459303973205,1
0.0,1.0,0.0,0.4,1.0,0.4044415298462926,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.46832268857273096,0.6,0.9153998771128108,0
0.0,0.6000000000000001,0.0,0.7000000000000001,1.0,0.9340743740896773,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6449404829015484,0.6666666666666666,0.7050351365157371,0
0.25,0.2,0.0,0.1,0.0,0.1948308455245073,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06473829682618311,0.13333333333333333,0.17025373150773615,0
0.25,0.8,0.0,0.2,0.0,0.8439969618603878,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2812171063759171,0.4,0.6921589869042648,0
0.25,1.0,0.0,0.6000000000000001,0.0,0.8184568874994598,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727002032992865,0.7333333333333333,0.8315448048375071,0
0.25,0.4,0.0,0.9,1.0,0.9866262889267826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6624650820406836,0.7333333333333333,0.5695105362911822,1
0.0,0.0,0.0,0.30000000000000004,0.0,0.2815285193909917,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0936495550651096,0.2,0.039610109665868504,0
0.25,0.4,0.0,0.8,1.0,0.3151935239916461,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.43856096568560293,0.6666666666666666,0.4735323268667975,1
0.0,0.6000000000000001,0.0,0.6000000000000001,1.0,0.9031213478812561,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6346185112259751,0.6,0.7006105445284257,0
0.0,0.2,0.0,1.0,0.0,0.23389534847947083,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07776521995500378,0.7333333333333333,0.1758378215931123,0
0.25,1.0,0.0,0.0,0.0,0.5479176353517361,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18248290179873766,0.3333333333333333,0.7928724695625686,0
0.0,0.2,0.0,0.30000000000000004,0.0,0.707463449565375,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23568698479148179,0.26666666666666666,0.24353219213387972,0
0.5,0.8,0.0,0.9,1.0,0.2717246748145081,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.42406531582716983,0.8666666666666667,0.7533919628128812,0
0.0,0.2,0.0,1.0,1.0,0.9386789828934782,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6464759916214354,0.7333333333333333,0.41962003709442053,0
0.5,0.0,0.0,0.5,1.0,0.6657894447440816,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5554749352345173,0.3333333333333333,0.23757508582156367,0
0.0,0.6000000000000001,0.0,0.5,0.0,0.04683622829216431,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.015386216130631597,0.5333333333333333,0.43517189217800983,0
0.25,0.4,0.0,0.9,1.0,0.13549102514625935,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.37863519007251806,0.7333333333333333,0.44784468549896234,0
0.25,0.6000000000000001,0.0,0.5,1.0,0.19057021201720808,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.397002564007699,0.5333333333333333,0.5987546540877059,0
0.25,1.0,0.0,0.4,1.0,0.2447805995468102,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4150802175732866,0.6,0.8925770853078024,0
0.0,0.2,0.0,0.2,1.0,0.7308107591745184,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5771577316544972,0.2,0.389906235578195,0
0.5,1.0,0.0,0.1,0.0,0.0886588533219466,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.029332896111087886,0.4,0.7272235500227228,0
0.5,0.0,0.0,0.2,1.0,0.35048536189804586,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4503298101532132,0.13333333333333333,0.1925038249654095,0
0.0,1.0,0.0,0.8,0.0,0.9116321011739082,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.30377154055520467,0.8666666666666667,0.8448637708430937,1
0.5,0.8,0.0,0.2,0.0,0.5566899626439883,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18540822849312233,0.4,0.6510897797103814,0
0.25,0.6000000000000001,0.0,0.2,1.0,0.2653329145745609,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42193384190570105,0.3333333333333333,0.6094416367580792,0
0.5,0.4,0.0,0.0,1.0,0.9573342385288266,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6526969995116512,0.13333333333333333,0.5653233731165698,0
0.25,0.4,0.0,0.1,0.0,0.24413871791393535,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08118109821042967,0.2,0.32033871737462105,0
0.25,0.4,0.0,1.0,1.0,0.9053443866933503,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6353598327206048,0.8,0.5578916641681836,1
0.25,0.0,0.0,0.2,0.0,0.7258999289795766,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24183503690856042,0.13333333333333333,0.10313094814598414,0
0.25,0.6000000000000001,0.0,0.1,1.0,0.7406607117182467,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5804424163401724,0.26666666666666666,0.6773875477144731,0
0.0,1.0,0.0,0.7000000000000001,1.0,0.7650945853079906,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5885904322860012,0.8,0.9669535639365259,0
0.0,0.4,0.0,0.5,0.0,0.5065595983482806,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16869114897843254,0.4666666666666667,0.3578505689478641,0
0.25,0.6000000000000001,0.0,0.6000000000000001,1.0,0.8147656898545408,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.605154361472493,0.6,0.6879805117197996,0
0.0,0.4,0.0,0.0,0.0,0.8363938633315873,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2786816848913607,0.13333333333333333,0.40499885216124587,0
0.5,0.8,0.0,0.5,0.0,0.36038372780674277,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11994556962142947,0.6,0.6230287110487385,0
0.0,0.8,0.0,0.1,1.0,0.4002669753035222,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4669305909646176,0.3333333333333333,0.7717664903613226,0
0.0,0.8,0.0,0.5,0.0,0.8889910483023816,0.502316684378321,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2962213803585429,0.6,0.6985906835340914,0
0.25,0.2,0.0,0.2,1.0,0.5247311426465265,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5084359223428063,0.2,0.36044810719041626,0
0.25,0.4,0.0,0.6000000000000001,1.0,0.867163897002986,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6226277033808172,0.5333333333333333,0.5524339396918075,0
0.25,0.2,0.0,0.2,1.0,0.6268365011323256,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5424852140378431,0.2,0.3750435961088765,0
0.25,0.6000000000000001,0.0,0.8,0.0,0.5936135953742981,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1977212310614409,0.7333333333333333,0.5133311888149448,0
0.5,0.2,0.0,0.2,1.0,0.030667555479697958,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3436794840440337,0.2,0.28982400167384736,0
0.0,0.6000000000000001,0.0,0.6000000000000001,1.0,0.27773866513919265,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4260708140091756,0.6,0.6112149814441609,0
0.25,0.6000000000000001,0.0,0.30000000000000004,0.0,0.5020450522967103,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1671856736766444,0.4,0.5002418889428488,0
0.25,0.6000000000000001,0.0,0.7000000000000001,0.0,0.5873590194867038,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19563550429857893,0.6666666666666666,0.5124371261094135,0
0.25,1.0,0.0,0.1,0.0,0.6305039086819212,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.21002312253080246,0.4,0.8046777955031782,0
0.25,0.2,0.0,0.7000000000000001,0.0,0.7163469842938187,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23864939606682967,0.5333333333333333,0.24480205235090044,0
0.0,1.0,0.0,0.8,1.0,0.6563192857095207,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5523169011004812,0.8666666666666667,0.9514046377740222,0
0.0,0.4,0.0,0.7000000000000001,1.0,0.8487853804544362,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.616498980264188,0.6,0.5498068157229964,0
0.0,0.2,0.0,0.5,1.0,0.29532583320007233,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4319356444575973,0.4,0.3276556788446762,0
0.5,0.4,0.0,0.9,1.0,0.6416464758260328,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5474239278900872,0.7333333333333333,0.5201972669988094,1
0.5,0.4,0.0,0.0,0.0,0.05085900129695204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.016727698825508844,0.13333333333333333,0.29271027549966633,0
0.25,0.6000000000000001,0.0,0.6000000000000001,0.0,0.48016351931124157,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15988879219651703,0.6,0.4971140249703351,0
0.75,0.2,0.0,0.0,1.0,0.26787093629224884,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4227802014217486,0.06666666666666667,0.3237311282675257,0
0.25,0.4,0.0,0.6000000000000001,0.0,0.38079718099517634,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12675288740008087,0.5333333333333333,0.33987341284110306,0
0.25,0.8,0.0,0.1,0.0,0.3545560390345876,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11800219781554526,0.3333333333333333,0.622195669882676,0
0.25,0.4,0.0,0.7000000000000001,0.0,0.060136084298724586,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0198213474830409,0.6,0.29403639162281614,0
0.0,0.8,0.0,0.1,0.0,0.466610594124157,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1553692693246568,0.3333333333333333,0.6382133504562207,0
0.0,0.2,0.0,0.2,0.0,0.9949312220480666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33154947607833224,0.2,0.28462438112285554,0
0.25,1.0,0.0,0.2,1.0,0.29879376015986314,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43309210145830823,0.4666666666666667,0.9002980168913143,0
0.0,0.2,0.0,0.0,1.0,0.7362828527560547,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5789825223736462,0.06666666666666667,0.39068844605582825,0
0.5,1.0,0.0,0.4,0.0,0.5478049413709186,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18244532149656711,0.6,0.7928563604790436,0
0.5,1.0,0.0,0.4,0.0,0.32509979069347283,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10817935984815734,0.6,0.7610216888516113,0
0.0,0.2,0.0,0.9,1.0,0.08933109794273841,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3632421406842928,0.6666666666666666,0.2982096838420953,1
0.25,0.4,0.0,0.4,1.0,0.2156625550311536,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4053701611569963,0.4,0.4593048350284674,0
0.25,0.0,0.0,0.8,0.0,0.7820196068708765,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2605493856037676,0.5333333333333333,0.1111529966350842,0
0.0,0.4,0.0,0.5,0.0,0.2788651635768743,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09276140012057581,0.4666666666666667,0.325302702226811,0
0.0,0.4,0.0,0.5,0.0,0.14406144539529905,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04780811666896956,0.4666666666666667,0.30603313396845117,0
0.25,0.6000000000000001,0.0,0.2,1.0,0.33117670852583314,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.44389091232592376,0.3333333333333333,0.6188537026791723,0
0.0,0.6000000000000001,0.0,0.4,0.0,0.5840827088462425,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1945429460006113,0.4666666666666667,0.5119687926511559,0
0.25,0.4,0.0,0.9,0.0,0.7035791759675051,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23439168778926228,0.7333333333333333,0.3860136066620997,0
0.25,0.8,0.0,0.6000000000000001,0.0,0.38727900595924675,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12891439539721994,0.6666666666666666,0.6268732667121747,0
0.75,1.0,0.0,0.2,0.0,0.49813206545295763,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16588080160707222,0.4666666666666667,0.7857558525256879,0
0.25,0.6000000000000001,0.0,0.1,0.0,0.4548739958543379,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15145544086430118,0.26666666666666666,0.49349900451653866,0
0.5,0.4,0.0,0.4,0.0,0.008675918458679117,0.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0026608162107632127,0.4,0.2866803988385102,0
0.25,0.0,0.0,0.2,0.0,0.3955199026626087,0.6000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13166250479953368,0.13333333333333333,0.05590465087324538,0
0.5,0.8,0.0,0.4,0.0,0.5873616592085877,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1956363845722664,0.5333333333333333,0.6554741569258167,0
0.25,0.2,0.0,0.8,1.0,0.5699754706905357,0.6000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5235236449262459,0.6,0.36691557470027625,0
0.5,0.4,0.0,1.0,1.0,0.7499131374043798,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5835278424700616,0.8,0.5356734857079893,1
0.25,0.4,0.0,0.9,1.0,0.670470794445679,0.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5570360349052885,0.7333333333333333,0.5243175700782381,0
0.5,1.0,0.0,0.0,0.0,0.2766503699336881,0.2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09202282816000973,0.3333333333333333,0.7540960681565564,0
0.0,0.8,0.0,0.30000000000000004,1.0,0.25547373078981733,0.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4186460788583935,0.4666666666666667,0.7510689654996708,0
0.25,0.6000000000000001,0.0,0.9,1.0,0.4641049925203429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4882187907386837,0.8,0.6378551862914318,1
0.0,0.6000000000000001,0.0,0.4,1.0,0.7331045205996565,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5779226371697569,0.4666666666666667,0.6763074251295992,0
0.25,0.6000000000000001,0.0,0.1,1.0,0.09355403893912752,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.36465037382630733,0.26666666666666666,0.5848866406937812,0
0.5,0.2,0.0,0.1,1.0,0.948598950778606,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6497840244723566,0.13333333333333333,0.42103805063931204,0
0.0,0.8,0.0,0.0,0.0,0.5431667703706415,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18089862071942955,0.26666666666666666,0.6491567018984534,0
