rito,tempo_serviço,salario,profissao,cargo,quantidade_depoimento,acordo,pericia,recurso_ordinario,recurso_revista,audiencias,tempo_audiencia,objeto_processo_0,objeto_processo_1,objeto_processo_2,objeto_processo_3,objeto_processo_4,objeto_processo_5,objeto_processo_6,objeto_processo_7,objeto_processo_8,objeto_processo_9,objeto_processo_10,objeto_processo_11,objeto_processo_12
1.0,0.5013927576601672,0.0931317941597284,0.5,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.4962686567164179,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.9693593314763232,0.8551995945282432,1.0,1.0,0.2222222222222222,0.0,1.0,1.0,1.0,0.1578947368421052,0.3917910447761193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.8384401114206128,0.2396121620408745,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3684210526315789,0.0671641791044776,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.9749303621169916,0.2948967578098189,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.631578947368421,0.2126865671641791,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.2256267409470752,0.2991161982799127,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,0.0,0.2631578947368421,0.3805970149253731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3704735376044568,0.4225702052172811,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.736842105263158,0.3582089552238806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.7325905292479109,0.2548289680004646,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,1.0,0.4736842105263157,0.0261194029850746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.7799442896935933,0.7847372616929501,1.0,1.0,0.6666666666666665,0.0,0.0,1.0,1.0,0.0,0.1567164179104477,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.479108635097493,0.2718044021139439,1.0,1.0,0.4444444444444445,1.0,0.0,1.0,0.0,0.6842105263157894,0.1604477611940298,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.256267409470752,0.2040246239619025,0.5,0.5,0.1111111111111111,1.0,0.0,1.0,1.0,0.1052631578947368,0.6044776119402985,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.8085222983068386,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.631578947368421,0.3805970149253731,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5515320334261838,0.5217307519706033,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.0526315789473684,0.5410447761194029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.7325905292479109,0.7263883975946234,1.0,1.0,0.2222222222222222,0.0,0.0,0.0,1.0,0.8421052631578947,0.9738805970149254,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.988857938718663,0.7708092012523164,1.0,1.0,0.4444444444444445,0.0,1.0,0.0,0.0,0.1578947368421052,0.3134328358208955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.9220055710306408,0.6419768859980255,0.5,0.5,0.5555555555555556,0.0,1.0,1.0,1.0,0.9473684210526316,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5877437325905293,0.1803831919285778,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6842105263157894,0.7761194029850746,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.298050139275766,0.4715974425713667,1.0,1.0,0.2222222222222222,0.0,0.0,1.0,1.0,0.4736842105263157,0.6268656716417911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0863509749303621,0.7564181216309679,1.0,1.0,0.1111111111111111,1.0,0.0,0.0,0.0,0.5789473684210527,0.5410447761194029,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.3259052924791086,0.6509109915579513,1.0,1.0,0.5555555555555556,1.0,0.0,1.0,1.0,0.736842105263158,0.0634328358208955,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.988857938718663,0.8253372331832173,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1578947368421052,0.5074626865671642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.139275766016713,0.7856780828788495,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.6842105263157894,0.2574626865671642,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6239554317548747,0.8118669123431305,1.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.2631578947368421,0.9029850746268656,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.7381615598885795,0.5269554245046434,1.0,1.0,0.5555555555555556,0.0,1.0,1.0,0.0,1.0,0.3208955223880597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0362116991643454,0.1751300096616317,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0526315789473684,0.458955223880597,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.1671309192200556,0.8846992487157422,0.0,0.0,0.3333333333333333,1.0,0.0,1.0,1.0,0.5789473684210527,0.2835820895522388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.5264623955431755,0.2215639172373013,0.0,0.0,0.6666666666666665,1.0,0.0,1.0,1.0,0.5263157894736843,0.1977611940298507,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5376044568245126,0.9283740476957272,1.0,1.0,0.5555555555555556,1.0,0.0,1.0,1.0,0.0526315789473684,0.4141791044776119,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.4401114206128133,0.7421062357121362,0.0,0.0,0.8888888888888888,0.0,0.0,1.0,1.0,0.6842105263157894,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9498607242339834,0.2744563352322223,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.7894736842105263,0.3619402985074627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.4373259052924791,0.6212418628470664,1.0,1.0,0.1111111111111111,1.0,0.0,1.0,1.0,0.736842105263158,0.4626865671641791,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8384401114206128,0.0010516923694227,1.0,1.0,0.6666666666666665,0.0,1.0,0.0,0.0,1.0,0.3544776119402985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.1030640668523676,0.6443917659667704,1.0,1.0,0.1111111111111111,0.0,1.0,0.0,1.0,0.8421052631578947,0.3880597014925373,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2228412256267409,0.5216246324092308,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.736842105263158,0.8246268656716418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.9052924791086352,0.3157130864953619,0.0,0.0,0.2222222222222222,1.0,1.0,1.0,0.0,0.1052631578947368,0.9701492537313432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.9554317548746518,0.2373340231984752,1.0,1.0,0.2222222222222222,0.0,0.0,1.0,1.0,0.3684210526315789,0.6828358208955224,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.2924791086350974,0.8671953286274676,0.0,0.0,0.2222222222222222,0.0,1.0,1.0,1.0,0.1578947368421052,0.9514925373134328,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.596100278551532,0.7860993933762388,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0526315789473684,0.3171641791044776,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.2256267409470752,0.8823783452739837,0.0,0.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.3157894736842105,0.5373134328358209,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3649025069637883,0.3744859008811619,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.6842105263157894,0.9776119402985076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.139275766016713,0.3723782924781822,0.0,0.0,0.7777777777777777,0.0,1.0,0.0,1.0,0.0,0.1567164179104477,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2785515320334262,0.5111256592875735,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.736842105263158,0.1455223880597015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.1225626740947075,0.1300423950287473,1.0,1.0,0.5555555555555556,0.0,1.0,1.0,0.0,0.7894736842105263,0.3097014925373134,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.6629526462395544,0.2762830699702759,0.0,0.0,0.5555555555555556,0.0,1.0,1.0,0.0,0.2105263157894736,0.4104477611940298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.9387186629526464,0.3568948677201189,1.0,1.0,0.1111111111111111,0.0,1.0,1.0,1.0,0.631578947368421,0.5708955223880597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.7493036211699164,0.0,1.0,1.0,0.6666666666666665,1.0,0.0,0.0,0.0,0.0526315789473684,0.3544776119402985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.128133704735376,0.6660713060097461,0.5,0.5,0.4444444444444445,0.0,0.0,0.0,0.0,0.2105263157894736,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0974930362116991,0.2536590130352834,0.5,0.5,0.1111111111111111,0.0,0.0,1.0,0.0,0.9473684210526316,0.5111940298507462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.7214484679665739,0.9872339751542956,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4736842105263157,0.3395522388059701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.245125348189415,0.01781277552809,0.0,0.0,0.6666666666666665,0.0,0.0,1.0,0.0,0.6842105263157894,0.2798507462686567,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0445682451253481,0.540187636279163,0.5,0.5,0.6666666666666665,1.0,0.0,0.0,1.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.3481894150417827,0.1231657418602072,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.631578947368421,0.7164179104477612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6824512534818942,0.6692438057325681,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.736842105263158,0.3955223880597015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.7242339832869081,0.4444672639631697,1.0,1.0,0.8888888888888888,0.0,0.0,0.0,1.0,0.7894736842105263,0.2574626865671642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.2869080779944289,0.977015347739548,1.0,1.0,0.6666666666666665,0.0,0.0,1.0,1.0,0.8421052631578947,0.4776119402985075,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.233983286908078,0.0764662714020981,1.0,1.0,0.8888888888888888,1.0,0.0,1.0,0.0,0.1578947368421052,0.3544776119402985,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.9693593314763232,0.9795838634911752,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.6842105263157894,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.3119777158774373,0.2294199325269655,0.5,0.5,0.4444444444444445,0.0,1.0,1.0,1.0,0.0,0.5485074626865671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.9303621169916436,0.0905748934844701,0.5,0.5,0.6666666666666665,0.0,1.0,1.0,1.0,0.4210526315789473,0.1492537313432835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.3370473537604456,0.9812611861104804,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.631578947368421,0.4291044776119402,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0055710306406685,0.268786594090038,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5789473684210527,0.6305970149253731,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2144846796657381,0.8671694586846453,0.5,0.5,0.4444444444444445,0.0,0.0,0.0,1.0,0.0,0.1156716417910447,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5459610027855154,0.7990950799592417,0.0,0.0,0.2222222222222222,0.0,1.0,1.0,1.0,0.5789473684210527,0.5261194029850746,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4568245125348189,0.6000052795801678,1.0,1.0,0.1111111111111111,0.0,0.0,0.0,1.0,0.5789473684210527,0.4067164179104477,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.4874651810584958,0.7357158318770491,1.0,1.0,0.1111111111111111,1.0,0.0,1.0,1.0,0.5263157894736843,0.664179104477612,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9554317548746518,0.8317313327244218,0.5,0.5,0.6666666666666665,0.0,1.0,0.0,1.0,0.736842105263158,0.2798507462686567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.7827298050139276,0.3744389126176687,1.0,1.0,0.6666666666666665,0.0,0.0,1.0,0.0,0.1052631578947368,0.3507462686567164,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0278551532033426,0.4897291047415909,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.1578947368421052,0.6977611940298507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.3704735376044568,0.871782755835256,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4736842105263157,0.8992537313432836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.1309192200557103,0.0691593324498835,1.0,1.0,0.1111111111111111,0.0,1.0,0.0,1.0,0.631578947368421,0.5708955223880597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.6406685236768803,0.0341055599258746,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0526315789473684,0.3805970149253731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.1866295264623955,0.1034422862693958,0.5,0.5,0.2222222222222222,1.0,0.0,1.0,0.0,0.4210526315789473,0.7014925373134329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.3259052924791086,0.9104620160604828,0.0,0.0,0.4444444444444445,0.0,1.0,0.0,1.0,0.3157894736842105,0.5485074626865671,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.1782729805013927,0.430036059532546,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.4736842105263157,0.5447761194029851,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0807799442896936,0.9379306157574352,1.0,1.0,0.5555555555555556,1.0,0.0,0.0,0.0,0.5263157894736843,0.4477611940298507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.924791086350975,0.954258245384327,0.5,0.5,0.5555555555555556,0.0,1.0,0.0,1.0,0.5789473684210527,0.4701492537313433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.3314763231197771,0.6535550053059781,0.0,0.0,0.8888888888888888,0.0,1.0,0.0,1.0,0.4736842105263157,0.126865671641791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.3704735376044568,0.289397547107054,1.0,1.0,0.6666666666666665,1.0,0.0,1.0,0.0,0.3157894736842105,0.4925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3231197771587744,0.0625482421637831,0.0,0.0,0.7777777777777777,0.0,0.0,0.0,0.0,0.3157894736842105,0.4365671641791044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5348189415041783,0.3208696524452376,0.5,0.5,0.7777777777777777,0.0,1.0,1.0,0.0,0.1578947368421052,0.0223880597014925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3955431754874651,0.7340527641241968,1.0,1.0,0.8888888888888888,0.0,1.0,0.0,1.0,1.0,0.5298507462686567,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2228412256267409,0.6139792723682612,0.5,0.5,0.1111111111111111,1.0,0.0,0.0,0.0,0.5263157894736843,0.7014925373134329,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1030640668523676,0.0584481202054812,0.0,0.0,0.2222222222222222,0.0,1.0,0.0,0.0,0.3157894736842105,0.8768656716417911,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8356545961002786,0.9825145584423128,0.0,0.0,0.6666666666666665,0.0,1.0,0.0,1.0,0.0,0.0373134328358208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.7910863509749304,0.2980940715594296,0.0,0.0,0.1111111111111111,0.0,1.0,0.0,1.0,0.736842105263158,0.7910447761194029,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.192200557103064,0.6635075418802697,0.5,0.5,0.3333333333333333,1.0,0.0,0.0,1.0,0.894736842105263,0.4514925373134328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.9637883008356546,0.2241229297446267,1.0,1.0,0.7777777777777777,1.0,1.0,0.0,0.0,0.8421052631578947,0.1716417910447761,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.2896935933147632,0.153948334028478,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,0.0,0.3157894736842105,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1727019498607242,0.7234841005443248,0.0,0.0,0.5555555555555556,0.0,1.0,0.0,0.0,0.736842105263158,0.0335820895522388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.9220055710306408,0.3917585753580875,0.0,0.0,0.8888888888888888,1.0,1.0,1.0,0.0,0.0,0.3022388059701492,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.4233983286908078,0.8536410624627131,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.3157894736842105,0.0671641791044776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.4094707520891364,0.4475558183613239,0.0,0.0,0.5555555555555556,0.0,0.0,1.0,0.0,0.2105263157894736,0.4738805970149253,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.2534818941504178,0.6101959252200265,0.5,0.5,1.0,0.0,0.0,1.0,1.0,0.2631578947368421,0.3395522388059701,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.075208913649025,0.4475721850598441,1.0,1.0,0.2222222222222222,1.0,0.0,0.0,0.0,0.5263157894736843,0.8171641791044776,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9415041782729804,0.4256629832795696,0.0,0.0,0.6666666666666665,0.0,1.0,0.0,0.0,0.4210526315789473,0.2313432835820895,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.4428969359331476,0.8428860297029179,1.0,1.0,0.7777777777777777,0.0,1.0,1.0,1.0,0.1052631578947368,0.4514925373134328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.2618384401114206,0.0207371349830261,0.0,0.0,0.8888888888888888,0.0,1.0,1.0,0.0,0.4210526315789473,0.003731343283582,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3788300835654596,0.921355373820674,0.5,0.5,0.2222222222222222,0.0,0.0,0.0,1.0,0.0,0.746268656716418,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.7994428969359332,0.9666404447518334,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.894736842105263,0.7910447761194029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.9860724233983288,0.6539689243911324,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.1052631578947368,0.917910447761194,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.6044568245125349,0.2845514204710441,1.0,1.0,0.4444444444444445,0.0,1.0,1.0,0.0,0.3684210526315789,0.0597014925373134,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5403899721448469,0.0815916878289838,0.0,0.0,0.7777777777777777,1.0,1.0,0.0,0.0,0.1052631578947368,0.3992537313432835,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5487465181058496,0.2559139217249444,1.0,1.0,0.8888888888888888,1.0,1.0,0.0,1.0,0.894736842105263,0.4962686567164179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3537604456824512,0.574640592580078,0.5,0.5,0.8888888888888888,0.0,0.0,0.0,0.0,0.1052631578947368,0.3955223880597015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.8022284122562675,0.1564619421463605,0.0,0.0,0.2222222222222222,1.0,0.0,0.0,1.0,0.8421052631578947,0.6455223880597015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6183844011142061,0.1786198121525376,0.5,0.5,0.6666666666666665,1.0,0.0,0.0,1.0,0.2631578947368421,0.003731343283582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.2618384401114206,0.381071649182457,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5789473684210527,0.0559701492537313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.7715877437325905,0.0102714232164258,0.0,0.0,0.7777777777777777,1.0,0.0,0.0,0.0,0.9473684210526316,0.1417910447761194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.426183844011142,0.4795374031856987,0.5,0.5,0.8888888888888888,0.0,0.0,1.0,1.0,0.4736842105263157,0.2201492537313433,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.4345403899721448,0.8342697548690929,1.0,1.0,0.2222222222222222,1.0,0.0,1.0,1.0,0.631578947368421,0.9813432835820894,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.7576601671309192,0.89932315782249,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.736842105263158,0.4477611940298507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.8885793871866295,0.1687807865518533,1.0,1.0,0.6666666666666665,0.0,0.0,1.0,0.0,0.1052631578947368,0.0895522388059701,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8885793871866295,0.089716961707205,1.0,1.0,0.1111111111111111,0.0,1.0,0.0,1.0,0.3684210526315789,0.746268656716418,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
